-0.905674,-0.210602
-0.905491,-0.186196
-0.905308,-0.165584
-0.905124,-0.173539
-0.904941,-0.205256
-0.904758,-0.223728
-0.904574,-0.215572
-0.904391,-0.197863
-0.904208,-0.183484
-0.904024,-0.191472
-0.903841,-0.199414
-0.903657,-0.207402
-0.903474,-0.211922
-0.903291,-0.193863
-0.903107,-0.175849
-0.902924,-0.157775
-0.902741,-0.141083
-0.902557,-0.133888
-0.902374,-0.126747
-0.902191,-0.119598
-0.902007,-0.112396
-0.901824,-0.10521
-0.901641,-0.0981134
-0.901457,-0.0909112
-0.901274,-0.086092
-0.90109,-0.0970254
-0.900907,-0.107996
-0.900724,-0.118876
-0.90054,-0.127936
-0.900357,-0.124282
-0.900174,-0.120689
-0.89999,-0.117133
-0.899807,-0.118135
-0.899624,-0.149943
-0.89944,-0.183948
-0.899257,-0.228274
-0.899074,-0.243985
-0.89889,-0.23769
-0.898707,-0.228965
-0.898524,-0.208358
-0.89834,-0.215799
-0.898157,-0.24254
-0.897973,-0.269319
-0.89779,-0.296008
-0.897607,-0.317933
-0.897423,-0.303907
-0.89724,-0.267011
-0.897057,-0.245998
-0.896873,-0.227034
-0.89669,-0.226108
-0.896507,-0.248057
-0.896323,-0.254169
-0.89614,-0.257222
-0.895957,-0.235938
-0.895773,-0.189437
-0.89559,-0.146801
-0.895406,-0.134342
-0.895223,-0.155233
-0.89504,-0.176462
-0.894856,-0.19922
-0.894673,-0.220011
-0.89449,-0.228198
-0.894306,-0.236438
-0.894123,-0.24467
-0.89394,-0.252848
-0.893756,-0.261035
-0.893573,-0.266885
-0.89339,-0.260812
-0.893206,-0.282978
-0.893023,-0.321872
-0.892839,-0.32924
-0.892656,-0.295105
-0.892473,-0.265324
-0.892289,-0.268714
-0.892106,-0.295068
-0.891923,-0.307283
-0.891739,-0.314759
-0.891556,-0.290695
-0.891373,-0.266532
-0.891189,-0.242423
-0.891006,-0.220876
-0.890823,-0.216168
-0.890639,-0.211649
-0.890456,-0.208728
-0.890272,-0.206657
-0.890089,-0.213659
-0.889906,-0.243665
-0.889722,-0.259481
-0.889539,-0.273367
-0.889356,-0.274206
-0.889172,-0.273511
-0.888989,-0.259594
-0.888806,-0.220659
-0.888622,-0.187205
-0.888439,-0.182949
-0.888256,-0.204877
-0.888072,-0.226548
-0.887889,-0.245827
-0.887706,-0.263625
-0.887522,-0.2682
-0.887339,-0.242862
-0.887155,-0.190871
-0.886972,-0.170743
-0.886789,-0.193586
-0.886605,-0.214768
-0.886422,-0.224343
-0.886239,-0.230038
-0.886055,-0.210613
-0.885872,-0.188611
-0.885689,-0.150394
-0.885505,-0.118689
-0.885322,-0.133902
-0.885139,-0.173703
-0.884955,-0.204885
-0.884772,-0.207042
-0.884588,-0.184528
-0.884405,-0.165742
-0.884222,-0.174905
-0.884038,-0.207156
-0.883855,-0.225178
-0.883672,-0.242578
-0.883488,-0.255213
-0.883305,-0.267847
-0.883122,-0.280482
-0.882938,-0.293116
-0.882755,-0.30575
-0.882572,-0.318385
-0.882388,-0.331019
-0.882205,-0.340606
-0.882021,-0.330238
-0.881838,-0.319914
-0.881655,-0.309538
-0.881471,-0.299162
-0.881288,-0.288786
-0.881105,-0.27841
-0.880921,-0.268034
-0.880738,-0.25727
-0.880555,-0.243964
-0.880371,-0.22849
-0.880188,-0.202678
-0.880005,-0.204398
-0.879821,-0.221358
-0.879638,-0.238516
-0.879455,-0.257307
-0.879271,-0.2722
-0.879088,-0.261938
-0.878904,-0.251623
